,bases_sequenced,File_name,Proportion_genome_covered_10x,primerset
1009,24086057,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.000176583,70336
1010,36123569,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.000327097,70336
1011,48130442,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.000486226,70336
1012,60200735,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.000788162,70336
1013,72199657,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.001004866,70336
1014,84236701,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.001649314,70336
1015,96300621,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.001866245,70336
1016,108329695,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.002237771,70336
1017,120357751,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.002735104,70336
1018,132384172,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.003080336,70336
1019,144392066,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.003676274,70336
1020,156413386,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.004031253,70336
1021,168493267,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.004497757,70336
1022,180496928,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.005032492,70336
1023,192545167,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0.005430086,70336
1024,11804,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0,70336
1025,11887628,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,2.56E-05,70336
1026,23745285,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.000140314,70336
1027,35624076,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.00030987,70336
1028,47531305,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.000586191,70336
1029,59402433,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.000817856,70336
1030,71277741,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.001111405,70336
1031,83174368,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0.001532121,70336
1032,11709,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1033,11772616,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1034,23579428,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1035,35317134,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1036,47093063,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1037,58858356,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
1038,10910,Random-B_S38_L001_MTBH37RV.fasta.sam.bam,0,Random
1039,11433102,Random-B_S38_L001_MTBH37RV.fasta.sam.bam,0,Random
1040,22870069,Random-B_S38_L001_MTBH37RV.fasta.sam.bam,0,Random
1041,34271357,Random-B_S38_L001_MTBH37RV.fasta.sam.bam,0,Random
1042,11927,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1043,12056720,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1044,24157480,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1045,36207451,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1046,48263402,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1047,60331422,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1048,72408615,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1049,84478795,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1050,96552773,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
1051,14022,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1052,14066188,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1053,28111704,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1054,42158530,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1055,56194100,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1056,70255675,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1057,84318849,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1058,98347261,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1059,112375139,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1060,126484154,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1061,140530549,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1062,154546785,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1063,168575702,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1064,182672967,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1065,196731289,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,1.27E-05,Unamplified
1066,210757885,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1067,224825516,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1068,238844105,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,6.80E-07,Unamplified
1069,252923713,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,5.67E-06,Unamplified
1070,266961395,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,4.53E-07,Unamplified
1071,281027312,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,1.56E-05,Unamplified
1072,295068990,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,2.81E-05,Unamplified
1073,309105480,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,1.75E-05,Unamplified
1074,323152435,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,2.74E-05,Unamplified
1075,337230892,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,6.71E-05,Unamplified
1076,351254330,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,9.66E-05,Unamplified
1077,365311568,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,9.79E-05,Unamplified
1078,379363818,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0.000138727,Unamplified
1079,0,1130935-A_S1_L001_MTBH37RV.fasta.sam.bam,0,1130935
9100,0,1130935-B_S13_L001_MTBH37RV.fasta.sam.bam,0,1130935
2410,0,1130935-C_S25_L001_MTBH37RV.fasta.sam.bam,0,1130935
3310,0,1236643-A_S2_L001_MTBH37RV.fasta.sam.bam,0,1236643
4310,0,1236643-B_S14_L001_MTBH37RV.fasta.sam.bam,0,1236643
5610,0,1236643-C_S26_L001_MTBH37RV.fasta.sam.bam,0,1236643
6410,0,146196-A_S12_L001_MTBH37RV.fasta.sam.bam,0,146196
7310,0,146196-B_S24_L001_MTBH37RV.fasta.sam.bam,0,146196
8910,0,146196-C_S36_L001_MTBH37RV.fasta.sam.bam,0,146196
9810,0,1482488-A_S3_L001_MTBH37RV.fasta.sam.bam,0,1482488
1141,0,1482488-B_S15_L001_MTBH37RV.fasta.sam.bam,0,1482488
1341,0,1482488-C_S27_L001_MTBH37RV.fasta.sam.bam,0,1482488
1451,0,1558358-A-Reseq_S1_L001_MTBH37RV.fasta.bam,0,1558358
1811,0,1558358-B-Reseq_S2_L001_MTBH37RV.fasta.bam,0,1558358
2031,0,1558358-C-Reseq_S3_L001_MTBH37RV.fasta.bam,0,1558358
2461,0,1558358-merged-Reseq.bam,0,1558358
3461,0,1951361-A_S5_L001_MTBH37RV.fasta.sam.bam,0,1951361
3601,0,1951361-B_S17_L001_MTBH37RV.fasta.sam.bam,0,1951361
3751,0,1951361-C_S29_L001_MTBH37RV.fasta.sam.bam,0,1951361
3841,0,4690256-A-Reseq_S4_L001_MTBH37RV.fasta.bam,0,4690256
4011,0,4690256-B-Reseq_S5_L001_MTBH37RV.fasta.bam,0,4690256
4391,0,4690256-C-Reseq_S6_L001_MTBH37RV.fasta.bam,0,4690256
4851,0,4690256-merged-Reseq.bam,0,4690256
5851,0,4715948-A_S7_L001_MTBH37RV.fasta.sam.bam,0,4715948
5901,0,4715948-B_S19_L001_MTBH37RV.fasta.sam.bam,0,4715948
6081,0,4715948-C_S31_L001_MTBH37RV.fasta.sam.bam,0,4715948
6141,0,5192056-A_S8_L001_MTBH37RV.fasta.sam.bam,0,5192056
6231,0,5192056-A-Reseq_S7_L001_MTBH37RV.fasta.bam,0,5192056
6571,0,5192056-B_S20_L001_MTBH37RV.fasta.sam.bam,0,5192056
6721,0,5192056-B-Reseq_S8_L001_MTBH37RV.fasta.bam,0,5192056
7001,0,5192056-C_S32_L001_MTBH37RV.fasta.sam.bam,0,5192056
7091,0,5192056-C-Reseq_S9_L001_MTBH37RV.fasta.bam,0,5192056
7331,0,5192056-merged-Reseq.bam,0,5192056
8181,0,5194179-A_S9_L001_MTBH37RV.fasta.sam.bam,0,5194179
8261,0,5194179-B_S21_L001_MTBH37RV.fasta.sam.bam,0,5194179
8331,0,5194179-C_S33_L001_MTBH37RV.fasta.sam.bam,0,5194179
8381,0,5699436-A_S10_L001_MTBH37RV.fasta.sam.bam,0,5699436
8391,0,5699436-B_S22_L001_MTBH37RV.fasta.sam.bam,0,5699436
8511,0,5699436-C_S34_L001_MTBH37RV.fasta.sam.bam,0,5699436
8591,0,5914179-A-Reseq_S10_L001_MTBH37RV.fasta.bam,0,5914179
8811,0,5914179-B-Reseq_S11_L001_MTBH37RV.fasta.bam,0,5914179
9021,0,5914179-C-Reseq_S12_L001_MTBH37RV.fasta.bam,0,5914179
9291,0,5914179-merged-Reseq.bam,0,5914179
9981,0,70336-A_S11_L001_MTBH37RV.fasta.sam.bam,0,70336
10071,0,70336-B_S23_L001_MTBH37RV.fasta.sam.bam,0,70336
10241,0,70336-C_S35_L001_MTBH37RV.fasta.sam.bam,0,70336
10321,0,Random-A_S37_L001_MTBH37RV.fasta.sam.bam,0,Random
10381,0,Random-B_S38_L001_MTBH37RV.fasta.sam.bam,0,Random
10421,0,Random-C_S39_L001_MTBH37RV.fasta.sam.bam,0,Random
10511,0,Unamplified_S40_L001_MTBH37RV.fasta.sam.bam,0,Unamplified
1129,1,estimated_coverage,0,Estimated
1130,38461539.44,estimated_coverage,0,Estimated
1131,76923077.87,estimated_coverage,0,Estimated
1132,115384616.3,estimated_coverage,0,Estimated
1133,153846154.7,estimated_coverage,0,Estimated
1134,192307693.2,estimated_coverage,0,Estimated
1135,230769231.6,estimated_coverage,0,Estimated
1136,269230770.1,estimated_coverage,0,Estimated
1137,307692308.5,estimated_coverage,0,Estimated
1138,346153846.9,estimated_coverage,4.53E-07,Estimated
1139,384615385.4,estimated_coverage,4.53E-07,Estimated
1140,423076923.8,estimated_coverage,1.59E-06,Estimated
11411,461538462.2,estimated_coverage,2.49E-06,Estimated
1142,500000000.7,estimated_coverage,7.03E-06,Estimated
1143,538461539.1,estimated_coverage,1.41E-05,Estimated
1144,576923077.5,estimated_coverage,2.15E-05,Estimated
1145,615384616,estimated_coverage,3.72E-05,Estimated
1146,653846154.4,estimated_coverage,5.62E-05,Estimated
1147,692307692.8,estimated_coverage,9.50E-05,Estimated
1148,730769231.3,estimated_coverage,0.000150288,Estimated
1149,769230769.7,estimated_coverage,0.000236199,Estimated
1150,807692308.2,estimated_coverage,0.000332084,Estimated
1151,846153846.6,estimated_coverage,0.000461518,Estimated
1152,884615385,estimated_coverage,0.000675956,Estimated
1153,923076923.5,estimated_coverage,0.000921449,Estimated
1154,961538461.9,estimated_coverage,0.001241745,Estimated
1155,1000000000,estimated_coverage,0.001662461,Estimated
1156,1038461539,estimated_coverage,0.002182008,Estimated
1157,1076923077,estimated_coverage,0.002823282,Estimated
1158,1115384616,estimated_coverage,0.003533693,Estimated
1159,1153846154,estimated_coverage,0.004487783,Estimated
1160,1192307693,estimated_coverage,0.005616643,Estimated
1161,1230769231,estimated_coverage,0.00701729,Estimated
1162,1269230769,estimated_coverage,0.008507022,Estimated
1163,1307692308,estimated_coverage,0.010352866,Estimated
1164,1346153846,estimated_coverage,0.012433322,Estimated
1165,1384615385,estimated_coverage,0.01472799,Estimated
1166,1423076923,estimated_coverage,0.017372876,Estimated
1167,1461538462,estimated_coverage,0.020624128,Estimated
1168,1.50E+09,estimated_coverage,0.023961971,Estimated
